ID,Species,Animal_Class,WQ_Principles,WQ_Criteria,Welfare_Hazards_Animal,Welfare_Hazards_Consequences,Welfare_Hazards_Affective_States,Welfare_Hazards_Impact,Ease_of_Hazard_Mitigation,Welfare_Indicator,Indicator_Type,Indicator_Dimensions,Indicator_Ease,Indicator_Resources,Hazards_Source_1,Hazards_Source_2,Global_Usage,Norway_Usage
509,Pigs,Unweaned piglets,Good Health,Absence of injuries,Inappropriate environmental enrichment,Soft tissue lesions and integument damage,Pain,High,Easy,Tail lesions,Welfare outcome,Health/physical/production,Easy,Low,,17b,F,Y
509,Pigs,Boars,,,,,,,,,,,,,,,,
510,Pigs,Meat pigs,Good Health,Absence of injuries,Insufficient environmental enrichment,Soft tissue lesions and integument damage,Pain,High,Easy,Tail lesions,Welfare outcome,Health/physical/production,Easy,Low,,17b,F,Y
510,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
510,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
510,Pigs,Unweaned piglets,Good Health,Absence of injuries,Insufficient environmental enrichment,Soft tissue lesions and integument damage,Pain,High,Easy,Tail lesions,Welfare outcome,Health/physical/production,Easy,Low,,17b,F,Y
510,Pigs,Boars,,,,,,,,,,,,,,,,
511,Pigs,Meat pigs,Good Health,Absence of injuries,Insufficient foraging/exploration/enrichment material,Soft tissue lesions and integument damage,Pain,High,Easy,Tail lesions,Welfare outcome,Health/physical/production,Easy,Low,,17b,F,Y
511,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
511,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
511,Pigs,Unweaned piglets,Good Health,Absence of injuries,Insufficient foraging/exploration/enrichment material,Soft tissue lesions and integument damage,Pain,High,Easy,Tail lesions,Welfare outcome,Health/physical/production,Easy,Low,,17b,F,Y
511,Pigs,Boars,,,,,,,,,,,,,,,,
512,Pigs,Meat pigs,Good Health,Absence of injuries,Lack of overall space,Soft tissue lesions and integument damage,Pain,High,Difficult,Tail lesions,Welfare outcome,Health/physical/production,Easy,Low,15,17b,F,Y
512,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
512,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
512,Pigs,Unweaned piglets,Good Health,Absence of injuries,Lack of overall space,Soft tissue lesions and integument damage,Pain,High,Difficult,Tail lesions,Welfare outcome,Health/physical/production,Easy,Low,15,17b,F,Y
512,Pigs,Boars,,,,,,,,,,,,,,,,
513,Pigs,Meat pigs,Good Health,Absence of injuries,Large group size,Soft tissue lesions and integument damage,Pain,High,Easy,Tail lesions,Welfare outcome,Health/physical/production,Easy,Low,15,17b,F,Y
513,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
513,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
513,Pigs,Unweaned piglets,Good Health,Absence of injuries,Large group size,Soft tissue lesions and integument damage,Pain,High,Easy,Tail lesions,Welfare outcome,Health/physical/production,Easy,Low,15,17b,F,Y
513,Pigs,Boars,,,,,,,,,,,,,,,,
514,Pigs,Meat pigs,Good Health,Absence of injuries,Poor flooring conditions,Soft tissue lesions and integument damage,Pain,High,Moderate,Tail lesions,Welfare outcome,Health/physical/production,Easy,Low,,17b,F,Y
514,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
514,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
514,Pigs,Unweaned piglets,Good Health,Absence of injuries,Poor flooring conditions,Soft tissue lesions and integument damage,Pain,High,Moderate,Tail lesions,Welfare outcome,Health/physical/production,Easy,Low,,17b,F,Y
514,Pigs,Boars,,,,,,,,,,,,,,,,
515,Pigs,Meat pigs,Good Health,Absence of injuries,Poor quality pen design (lack of barriers/dividers in pens),Soft tissue lesions and integument damage,Pain,High,Moderate,Tail lesions,Welfare outcome,Health/physical/production,Easy,Low,,17b,F,Y
515,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
515,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
515,Pigs,Unweaned piglets,Good Health,Absence of injuries,Poor quality pen design (lack of barriers/dividers in pens),Soft tissue lesions and integument damage,Pain,High,Moderate,Tail lesions,Welfare outcome,Health/physical/production,Easy,Low,,17b,F,Y
515,Pigs,Boars,,,,,,,,,,,,,,,,
516,Pigs,Meat pigs,Good Health,Absence of injuries,Poor quality pen design (open sides between adjacent pens),Soft tissue lesions and integument damage,Pain,High,Moderate,Tail lesions,Welfare outcome,Health/physical/production,Easy,Low,,17b,F,Y
516,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
516,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
516,Pigs,Unweaned piglets,Good Health,Absence of injuries,Poor quality pen design (open sides between adjacent pens),Soft tissue lesions and integument damage,Pain,High,Moderate,Tail lesions,Welfare outcome,Health/physical/production,Easy,Low,,17b,F,Y
516,Pigs,Boars,,,,,,,,,,,,,,,,
517,Pigs,Meat pigs,,,,,,,,,,,,,,,,
517,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
517,Pigs,Lactating sows - Pens,Good Health,Absence of injuries,Poor flooring conditions,Soft tissue lesions and integument damage,Pain,High,Moderate,Teat and udder lesions,Welfare outcome,Health/physical/production,Easy,Low,16,,F ,Y
517,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
517,Pigs,Boars,,,,,,,,,,,,,,,,
518,Pigs,Meat pigs,,,,,,,,,,,,,,,,
518,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
518,Pigs,Lactating sows - Pens,Good Housing,Comfort around resting,Inappropriate perforation of slats to keep pen clean from manure and urine ,Resting problems,Discomfort,High,Moderate,Teat and udder lesions,Welfare outcome,Health/physical/production,Easy,Low,14,17b,F,Y
518,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
518,Pigs,Boars,,,,,,,,,,,,,,,,
519,Pigs,Meat pigs,,,,,,,,,,,,,,,,
519,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
519,Pigs,Lactating sows - Pens,Good Housing,Comfort around resting,Insufficient solid floor,Resting problems,Discomfort,High,Moderate,Teat and udder lesions,Welfare outcome,Health/physical/production,Easy,Low,15,17b,F,Y
519,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
519,Pigs,Boars,,,,,,,,,,,,,,,,
520,Pigs,Meat pigs,,,,,,,,,,,,,,,,
520,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
520,Pigs,Lactating sows - Pens,Good Housing,Comfort around resting,No bedding,Resting problems,Discomfort,High,Easy,Teat and udder lesions,Welfare outcome,Health/physical/production,Easy,Low,14,17b,F,Y
520,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
520,Pigs,Boars,,,,,,,,,,,,,,,,
521,Pigs,Meat pigs,,,,,,,,,,,,,,,,
521,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
521,Pigs,Lactating sows - Pens,Good Housing,Comfort around resting,Poor flooring conditions,Resting problems,Discomfort,High,Moderate,Teat and udder lesions,Welfare outcome,Health/physical/production,Easy,Low,16,17b,F,Y
521,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
521,Pigs,Boars,,,,,,,,,,,,,,,,
522,Pigs,Meat pigs,,,,,,,,,,,,,,,,
522,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
522,Pigs,Lactating sows - Pens,Appropiate behaviour,Expression of social behaviours,Aggression during mixing of unfamiliar animals,Group (social) stress,Di(stress),Low,Moderate,Termination of a nursing bout,Welfare outcome,Behavioural,Easy,Low,,17b,F ,Y
522,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
522,Pigs,Boars,,,,,,,,,,,,,,,,
523,Pigs,Meat pigs,,,,,,,,,,,,,,,,
523,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
523,Pigs,Lactating sows - Pens,Appropiate behaviour,Expression of social behaviours,Insufficient foraging/exploration/enrichment material,Group (social) stress,Di(stress),Low,Easy,Termination of a nursing bout,Welfare outcome,Behavioural,Easy,Low,,17b,F ,Y
523,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
523,Pigs,Boars,,,,,,,,,,,,,,,,
524,Pigs,Meat pigs,,,,,,,,,,,,,,,,
524,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
524,Pigs,Lactating sows - Pens,Appropiate behaviour,Expression of social behaviours,Inappropriate environmental enrichment,Group (social) stress,Di(stress),Low,Easy,Termination of a nursing bout,Welfare outcome,Behavioural ,Easy,Low,,17b,F ,Y
524,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
524,Pigs,Boars,,,,,,,,,,,,,,,,
525,Pigs,Meat pigs,,,,,,,,,,,,,,,,
525,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
525,Pigs,Lactating sows - Pens,Appropiate behaviour,Expression of social behaviours,Insufficient environmental enrichment,Group (social) stress,Di(stress),Low,Easy,Termination of a nursing bout,Welfare outcome,Behavioural ,Easy,Low,,17b,F ,Y
525,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
525,Pigs,Boars,,,,,,,,,,,,,,,,
526,Pigs,Meat pigs,Appropiate behaviour,Expression of other behaviours,Inappropriate light cycle,General disruption of behaviour,Frustration,Low,Easy,Time budgets (altered behavioural repertoire),Welfare outcome,Behavioural,Moderate,Medium,14,,R,N (research only)
526,Pigs,Pregnant sows - Groups,Appropiate behaviour,Expression of other behaviours,Inappropriate light cycle,General disruption of behaviour,Frustration,Low,Easy,Time budgets (altered behavioural repertoire),Welfare outcome,Behavioural,Moderate,Medium,14,,R,N (research only)
526,Pigs,Lactating sows - Pens,Appropiate behaviour,Expression of other behaviours,Inappropriate light cycle,General disruption of behaviour,Frustration,Low,Easy,Time budgets (altered behavioural repertoire),Welfare outcome,Behavioural,Moderate,Medium,14,,R,N (research only)
526,Pigs,Unweaned piglets,Appropiate behaviour,Expression of other behaviours,Inappropriate light cycle,General disruption of behaviour,Frustration,Low,Easy,Time budgets (altered behavioural repertoire),Welfare outcome,Behavioural,Moderate,Medium,14,,R,N (research only)
526,Pigs,Boars,Appropiate behaviour,Expression of other behaviours,Inappropriate light cycle,General disruption of behaviour,Frustration,Low,Easy,Time budgets (altered behavioural repertoire),Welfare outcome,Behavioural,Moderate,Medium,14,,R,N (research only)
527,Pigs,Meat pigs,Appropiate behaviour,Expression of other behaviours,Inappropriate light intensity including natural lighting,General disruption of behaviour,Frustration,Low,Moderate,Time budgets (altered behavioural repertoire),Welfare outcome,Behavioural,Moderate,Medium,14,,R,N (research only)
527,Pigs,Pregnant sows - Groups,Appropiate behaviour,Expression of other behaviours,Inappropriate light intensity including natural lighting,General disruption of behaviour,Frustration,Low,Moderate,Time budgets (altered behavioural repertoire),Welfare outcome,Behavioural,Moderate,Medium,14,,R,N (research only)
527,Pigs,Lactating sows - Pens,Appropiate behaviour,Expression of other behaviours,Inappropriate light intensity including natural lighting,General disruption of behaviour,Frustration,Low,Moderate,Time budgets (altered behavioural repertoire),Welfare outcome,Behavioural,Moderate,Medium,14,,R,N (research only)
527,Pigs,Unweaned piglets,Appropiate behaviour,Expression of other behaviours,Inappropriate light intensity including natural lighting,General disruption of behaviour,Frustration,Low,Moderate,Time budgets (altered behavioural repertoire),Welfare outcome,Behavioural,Moderate,Medium,14,,R,N (research only)
527,Pigs,Boars,Appropiate behaviour,Expression of other behaviours,Inappropriate light intensity including natural lighting,General disruption of behaviour,Frustration,Low,Moderate,Time budgets (altered behavioural repertoire),Welfare outcome,Behavioural,Moderate,Medium,14,,R,N (research only)
528,Pigs,Meat pigs,Appropiate behaviour,Expression of other behaviours,Insufficient or inappropriate access to outdoors,General disruption of behaviour,Frustration,Low,Difficult,Time budgets (altered behavioural repertoire),Welfare outcome,Behavioural,Moderate,Medium,14,,R,N (research only)
528,Pigs,Pregnant sows - Groups,Appropiate behaviour,Expression of other behaviours,Insufficient or inappropriate access to outdoors,General disruption of behaviour,Frustration,Low,Difficult,Time budgets (altered behavioural repertoire),Welfare outcome,Behavioural,Moderate,Medium,14,,R,N (research only)
528,Pigs,Lactating sows - Pens,Appropiate behaviour,Expression of other behaviours,Insufficient or inappropriate access to outdoors,General disruption of behaviour,Frustration,Low,Difficult,Time budgets (altered behavioural repertoire),Welfare outcome,Behavioural,Moderate,Medium,14,,R,N (research only)
528,Pigs,Unweaned piglets,Appropiate behaviour,Expression of other behaviours,Insufficient or inappropriate access to outdoors,General disruption of behaviour,Frustration,Low,Difficult,Time budgets (altered behavioural repertoire),Welfare outcome,Behavioural,Moderate,Medium,14,,R,N (research only)
528,Pigs,Boars,Appropiate behaviour,Expression of other behaviours,Insufficient or inappropriate access to outdoors,General disruption of behaviour,Frustration,Low,Difficult,Time budgets (altered behavioural repertoire),Welfare outcome,Behavioural,Moderate,Medium,14,,R,N (research only)
529,Pigs,Meat pigs,Appropiate behaviour,Expression of other behaviours,Poor housing design and allocation of resources,General disruption of behaviour,Frustration,Low,Difficult,Time budgets (altered behavioural repertoire),Welfare outcome,Behavioural,Moderate,Medium,14,,R,N (research only)
529,Pigs,Pregnant sows - Groups,Appropiate behaviour,Expression of other behaviours,Poor housing design and allocation of resources,General disruption of behaviour,Frustration,Low,Difficult,Time budgets (altered behavioural repertoire),Welfare outcome,Behavioural,Moderate,Medium,14,,R,N (research only)
529,Pigs,Lactating sows - Pens,Appropiate behaviour,Expression of other behaviours,Poor housing design and allocation of resources,General disruption of behaviour,Frustration,Low,Difficult,Time budgets (altered behavioural repertoire),Welfare outcome,Behavioural,Moderate,Medium,14,,R,N (research only)
529,Pigs,Unweaned piglets,Appropiate behaviour,Expression of other behaviours,Poor housing design and allocation of resources,General disruption of behaviour,Frustration,Low,Difficult,Time budgets (altered behavioural repertoire),Welfare outcome,Behavioural,Moderate,Medium,14,,R,N (research only)
529,Pigs,Boars,Appropiate behaviour,Expression of other behaviours,Poor housing design and allocation of resources,General disruption of behaviour,Frustration,Low,Difficult,Time budgets (altered behavioural repertoire),Welfare outcome,Behavioural,Moderate,Medium,14,,R,N (research only)
530,Pigs,Meat pigs,Appropiate behaviour,Positive emotional state,Abrupt weaning,Separation stress,Di(stress),High,Difficult,Vocalisations,Welfare outcome,Behavioural,Moderate,Medium,,17b,R,N (research only)
530,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
530,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
530,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
530,Pigs,Boars,,,,,,,,,,,,,,,,
531,Pigs,Meat pigs,,,,,,,,,,,,,,,,
531,Pigs,Pregnant sows - Groups,Appropiate behaviour,Expression of other behaviours,Vulva biting,General disruption of behaviour,Frustration,Low,Moderate,Vulva biting behaviour,Welfare outcome,Behavioural,Moderate,Medium,14,,F,Y
531,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
531,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
531,Pigs,Boars,,,,,,,,,,,,,,,,
532,Pigs,Meat pigs,,,,,,,,,,,,,,,,
532,Pigs,Pregnant sows - Groups,Good Health,Absence of injuries,Aggression during mixing of unfamiliar animals,Soft tissue lesions and integument damage,Pain,High,Moderate,Vulva lesions ,Welfare outcome,Health/physical/production,Easy,Low,,17b,F,Y
532,Pigs,Lactating sows - Pens,Good Health,Absence of injuries,Aggression during mixing of unfamiliar animals,Soft tissue lesions and integument damage,Pain,High,Moderate,Vulva lesions ,Welfare outcome,Health/physical/production,Easy,Low,,17b,F,Y
532,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
532,Pigs,Boars,,,,,,,,,,,,,,,,
533,Pigs,Meat pigs,,,,,,,,,,,,,,,,
533,Pigs,Pregnant sows - Groups,Good Health,Absence of injuries,Competition/aggressive interactions during feeding,Soft tissue lesions and integument damage,Pain,High,Moderate,Vulva lesions ,Welfare outcome,Health/physical/production,Easy,Low,,17b,F,Y
533,Pigs,Lactating sows - Pens,Good Health,Absence of injuries,Competition/aggressive interactions during feeding,Soft tissue lesions and integument damage,Pain,High,Moderate,Vulva lesions ,Welfare outcome,Health/physical/production,Easy,Low,,17b,F,Y
533,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
533,Pigs,Boars,,,,,,,,,,,,,,,,
534,Pigs,Meat pigs,,,,,,,,,,,,,,,,
534,Pigs,Pregnant sows - Groups,Good Health,Absence of injuries,Damaging behaviour to conspecifics,Soft tissue lesions and integument damage,Pain,High,Moderate,Vulva lesions ,Welfare outcome,Health/physical/production,Easy,Low,14,17b,F,Y
534,Pigs,Lactating sows - Pens,Good Health,Absence of injuries,Damaging behaviour to conspecifics,Soft tissue lesions and integument damage,Pain,High,Moderate,Vulva lesions ,Welfare outcome,Health/physical/production,Easy,Low,14,17b,F,Y
534,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
534,Pigs,Boars,,,,,,,,,,,,,,,,
535,Pigs,Meat pigs,,,,,,,,,,,,,,,,
535,Pigs,Pregnant sows - Groups,Good Health,Absence of injuries,High stocking density,Soft tissue lesions and integument damage,Pain,High,Easy,Vulva lesions ,Welfare outcome,Health/physical/production,Easy,Low,14,17b,F,Y
535,Pigs,Lactating sows - Pens,Good Health,Absence of injuries,High stocking density,Soft tissue lesions and integument damage,Pain,High,Easy,Vulva lesions ,Welfare outcome,Health/physical/production,Easy,Low,14,17b,F,Y
535,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
535,Pigs,Boars,,,,,,,,,,,,,,,,
536,Pigs,Meat pigs,,,,,,,,,,,,,,,,
536,Pigs,Pregnant sows - Groups,Good Health,Absence of injuries,Inappropriate environmental enrichment,Soft tissue lesions and integument damage,Pain,High,Easy,Vulva lesions ,Welfare outcome,Health/physical/production,Easy,Low,,17b,F,Y
536,Pigs,Lactating sows - Pens,Good Health,Absence of injuries,Inappropriate environmental enrichment,Soft tissue lesions and integument damage,Pain,High,Easy,Vulva lesions ,Welfare outcome,Health/physical/production,Easy,Low,,17b,F,Y
536,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
536,Pigs,Boars,,,,,,,,,,,,,,,,
537,Pigs,Meat pigs,,,,,,,,,,,,,,,,
537,Pigs,Pregnant sows - Groups,Good Health,Absence of injuries,Insufficient environmental enrichment,Soft tissue lesions and integument damage,Pain,High,Easy,Vulva lesions ,Welfare outcome,Health/physical/production,Easy,Low,,17b,F,Y
537,Pigs,Lactating sows - Pens,Good Health,Absence of injuries,Insufficient environmental enrichment,Soft tissue lesions and integument damage,Pain,High,Easy,Vulva lesions ,Welfare outcome,Health/physical/production,Easy,Low,,17b,F,Y
537,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
537,Pigs,Boars,,,,,,,,,,,,,,,,
538,Pigs,Meat pigs,,,,,,,,,,,,,,,,
538,Pigs,Pregnant sows - Groups,Good Health,Absence of injuries,Insufficient foraging/exploration/enrichment material,Soft tissue lesions and integument damage,Pain,High,Easy,Vulva lesions ,Welfare outcome,Health/physical/production,Easy,Low,,17b,F,Y
538,Pigs,Lactating sows - Pens,Good Health,Absence of injuries,Insufficient foraging/exploration/enrichment material,Soft tissue lesions and integument damage,Pain,High,Easy,Vulva lesions ,Welfare outcome,Health/physical/production,Easy,Low,,17b,F,Y
538,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
538,Pigs,Boars,,,,,,,,,,,,,,,,
539,Pigs,Meat pigs,,,,,,,,,,,,,,,,
539,Pigs,Pregnant sows - Groups,Good Health,Absence of injuries,Lack of bulky or high-fibre food,Soft tissue lesions and integument damage,Pain,High,Easy,Vulva lesions ,Welfare outcome,Health/physical/production,Easy,Low,14,17b,F,Y
539,Pigs,Lactating sows - Pens,Good Health,Absence of injuries,Lack of bulky or high-fibre food,Soft tissue lesions and integument damage,Pain,High,Easy,Vulva lesions ,Welfare outcome,Health/physical/production,Easy,Low,14,17b,F,Y
539,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
539,Pigs,Boars,,,,,,,,,,,,,,,,
540,Pigs,Meat pigs,,,,,,,,,,,,,,,,
540,Pigs,Pregnant sows - Groups,Good Health,Absence of injuries,Lack of overall space,Soft tissue lesions and integument damage,Pain,High,Difficult,Vulva lesions ,Welfare outcome,Health/physical/production,Easy,Low,15,17b,F,Y
540,Pigs,Lactating sows - Pens,Good Health,Absence of injuries,Lack of overall space,Soft tissue lesions and integument damage,Pain,High,Difficult,Vulva lesions ,Welfare outcome,Health/physical/production,Easy,Low,15,17b,F,Y
540,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
540,Pigs,Boars,,,,,,,,,,,,,,,,
541,Pigs,Meat pigs,,,,,,,,,,,,,,,,
541,Pigs,Pregnant sows - Groups,Good Health,Absence of injuries,Large group size,Soft tissue lesions and integument damage,Pain,High,Easy,Vulva lesions ,Welfare outcome,Health/physical/production,Easy,Low,15,17b,F,Y
